"","Year","Site","day","month","ActivityStartDate","NH4_mg_L","DIN_mg_L","SRP__mg_L","pH","SPC","Temp_oC","TDS","TP_mg_L","TN_mg_L","TURBIDITY","AFDM","CHLa","...1","datetime.x","Day","Month","Q_CFS.x","Q_CFS.y","anomaly","Days_Since_Freshet"
"285",2022,"MS",1,7,2022-07-23,0.03,0.021,0.0195,8.315,251.45,20.5,NA,0.0123333333333333,0.125,5.92,29.7073170731707,88.9281756097561,176,"6/12/2022",12,6,11800,2580,1.659921055,41.75
"286",2022,"MS",1,9,2022-09-10,0.0166666666666667,0.003,0.002,8.315,295.875,17.875,NA,0.0123333333333333,0.125,3.435,40.7142857142857,95.7108761904762,176,"6/12/2022",12,6,11800,2580,1.659921055,90.5
"287",2022,"BN",1,7,2022-07-18,NA,0.021,0.0225,8.395,441,22.05,NA,0.0193333333333333,0.21,8.14,62.6190476190476,66.8821666666667,53,"6/13/2022",13,6,2170,2830,0.915287995,35.75
"288",2022,"BN",1,8,2022-08-14,0.0133333333333333,0.013,0.0130833333333333,8.395,480.45,22.225,NA,0.0193333333333333,0.21,6.265,39.7142857142857,145.048280952381,53,"6/13/2022",13,6,2170,2830,0.915287995,62.5
"289",2022,"BN",1,9,2022-09-10,0.0133333333333333,0.005,0.00255833333333333,8.395,525.9,19.475,NA,0.0193333333333333,0.21,4.21,43.2380952380952,87.8959476190476,53,"6/13/2022",13,6,2170,2830,0.915287995,89.5
"290",2022,"DL",1,7,2022-07-18,0.03,0.0135,0.002,8.41,430.6,20.5,NA,0.012,0.213333333333333,2.57,33.55,187.839265,80,"6/12/2022",12,6,856,266,1.476377358,36.75
"291",2022,"DL",1,8,2022-08-11,0.0225,0.064,0.00195,8.41,460.325,19.975,NA,0.012,0.213333333333333,1.9575,87.0833333333333,175.938995833333,80,"6/12/2022",12,6,856,266,1.476377358,60.25
"292",2022,"DL",1,9,2022-09-11,0.015,0.132,0.0014,8.41,513.675,16.775,NA,0.012,0.213333333333333,1.6425,201.695652173913,208.5242,80,"6/12/2022",12,6,856,266,1.476377358,91.5
"293",2022,"HU",1,9,2022-09-12,0.02,0.0224166666666667,0.00145,7.91,265.533333333333,17.175,NA,0.0323333333333333,0.12,3.03416666666667,23.047619047619,68.8747619047619,149,"6/13/2022",13,6,28700,2150,2.372180941,91.5
"294",2022,"HU",1,8,2022-08-12,0.02,0.0226666666666667,0.00175,7.91,214.633333333333,18.95,NA,0.0323333333333333,0.12,4.27666666666667,14.6875,43.62551875,149,"6/13/2022",13,6,28700,2150,2.372180941,60.375
"295",2022,"BM",1,7,2022-07-20,NA,0.01,0.004,7.99,237.6,17.4,NA,0.0316666666666667,0.14,6.14,16.7142857142857,53.8609571428571,26,"6/13/2022",13,6,28700,2150,2.372180941,37
"296",2022,"BM",1,9,2022-09-11,0.02,0.033,0.01,7.99,289.975,17.725,NA,0.0316666666666667,0.14,3.23083333333333,21.047619047619,116.164061904762,26,"6/13/2022",13,6,28700,2150,2.372180941,90.75
