agency_cd,site_no,datetime,Day,Month,Year,Q_CFS,STAT
USGS,BN,6/1/1997,1,6,1997,3620,A
USGS,BN,6/2/1997,2,6,1997,3980,A
USGS,BN,6/3/1997,3,6,1997,3780,A
USGS,BN,6/4/1997,4,6,1997,3630,A
USGS,BN,6/5/1997,5,6,1997,4030,A
USGS,BN,6/6/1997,6,6,1997,4190,A
USGS,BN,6/7/1997,7,6,1997,4190,A
USGS,BN,6/8/1997,8,6,1997,4370,A
USGS,BN,6/9/1997,9,6,1997,4350,A
USGS,BN,6/10/1997,10,6,1997,3960,A
USGS,BN,6/11/1997,11,6,1997,4340,A
USGS,BN,6/12/1997,12,6,1997,4910,A
USGS,BN,6/13/1997,13,6,1997,4830,A
USGS,BN,6/14/1997,14,6,1997,4840,A
USGS,BN,6/15/1997,15,6,1997,4720,A
USGS,BN,6/16/1997,16,6,1997,4450,A
USGS,BN,6/17/1997,17,6,1997,4150,A
USGS,BN,6/18/1997,18,6,1997,4140,A
USGS,BN,6/19/1997,19,6,1997,3970,A
USGS,BN,6/20/1997,20,6,1997,3630,A
USGS,BN,6/21/1997,21,6,1997,3270,A
USGS,BN,6/22/1997,22,6,1997,2920,A
USGS,BN,6/23/1997,23,6,1997,2640,A
USGS,BN,6/24/1997,24,6,1997,2470,A
USGS,BN,6/25/1997,25,6,1997,2290,A
USGS,BN,6/26/1997,26,6,1997,2080,A
USGS,BN,6/27/1997,27,6,1997,1830,A
USGS,BN,6/28/1997,28,6,1997,1680,A
USGS,BN,6/29/1997,29,6,1997,1690,A
USGS,BN,6/30/1997,30,6,1997,1850,A
USGS,BN,7/1/1997,1,7,1997,2210,A
USGS,BN,7/2/1997,2,7,1997,2510,A
USGS,BN,7/3/1997,3,7,1997,2250,A
USGS,BN,7/4/1997,4,7,1997,2080,A
USGS,BN,7/5/1997,5,7,1997,1890,A
USGS,BN,7/6/1997,6,7,1997,1780,A
USGS,BN,7/7/1997,7,7,1997,1700,A
USGS,BN,7/8/1997,8,7,1997,1570,A
USGS,BN,7/9/1997,9,7,1997,1480,A
USGS,BN,7/10/1997,10,7,1997,1460,A
USGS,BN,7/11/1997,11,7,1997,1440,A
USGS,BN,7/12/1997,12,7,1997,1380,A
USGS,BN,7/13/1997,13,7,1997,1290,A
USGS,BN,7/14/1997,14,7,1997,1230,A
USGS,BN,7/15/1997,15,7,1997,1140,A
USGS,BN,7/16/1997,16,7,1997,1050,A
USGS,BN,7/17/1997,17,7,1997,1010,A
USGS,BN,7/18/1997,18,7,1997,1100,A
USGS,BN,7/19/1997,19,7,1997,1200,A
USGS,BN,7/20/1997,20,7,1997,1590,A
USGS,BN,7/21/1997,21,7,1997,1570,A
USGS,BN,7/22/1997,22,7,1997,1390,A
USGS,BN,7/23/1997,23,7,1997,1260,A
USGS,BN,7/24/1997,24,7,1997,1170,A
USGS,BN,7/25/1997,25,7,1997,1110,A
USGS,BN,7/26/1997,26,7,1997,1040,A
USGS,BN,7/27/1997,27,7,1997,999,A
USGS,BN,7/28/1997,28,7,1997,968,A
USGS,BN,7/29/1997,29,7,1997,963,A
USGS,BN,7/30/1997,30,7,1997,917,A
USGS,BN,7/31/1997,31,7,1997,884,A
USGS,BN,8/1/1997,1,8,1997,882,A
USGS,BN,8/2/1997,2,8,1997,911,A
USGS,BN,8/3/1997,3,8,1997,890,A
USGS,BN,8/4/1997,4,8,1997,834,A
USGS,BN,8/5/1997,5,8,1997,776,A
USGS,BN,8/6/1997,6,8,1997,840,A
USGS,BN,8/7/1997,7,8,1997,853,A
USGS,BN,8/8/1997,8,8,1997,932,A
USGS,BN,8/9/1997,9,8,1997,790,A
USGS,BN,8/10/1997,10,8,1997,755,A
USGS,BN,8/11/1997,11,8,1997,733,A
USGS,BN,8/12/1997,12,8,1997,683,A
USGS,BN,8/13/1997,13,8,1997,647,A
USGS,BN,8/14/1997,14,8,1997,646,A
USGS,BN,8/15/1997,15,8,1997,627,A
USGS,BN,8/16/1997,16,8,1997,642,A
USGS,BN,8/17/1997,17,8,1997,736,A
USGS,BN,8/18/1997,18,8,1997,730,A
USGS,BN,8/19/1997,19,8,1997,744,A
USGS,BN,8/20/1997,20,8,1997,726,A
USGS,BN,8/21/1997,21,8,1997,713,A
USGS,BN,8/22/1997,22,8,1997,714,A
USGS,BN,8/23/1997,23,8,1997,685,A
USGS,BN,8/24/1997,24,8,1997,670,A
USGS,BN,8/25/1997,25,8,1997,675,A
USGS,BN,8/26/1997,26,8,1997,661,A
USGS,BN,8/27/1997,27,8,1997,666,A
USGS,BN,8/28/1997,28,8,1997,666,A
USGS,BN,8/29/1997,29,8,1997,658,A
USGS,BN,8/30/1997,30,8,1997,623,A
USGS,BN,8/31/1997,31,8,1997,603,A
USGS,BN,9/1/1997,1,9,1997,601,A
USGS,BN,9/2/1997,2,9,1997,606,A
USGS,BN,9/3/1997,3,9,1997,625,A
USGS,BN,9/4/1997,4,9,1997,648,A
USGS,BN,9/5/1997,5,9,1997,652,A
USGS,BN,9/6/1997,6,9,1997,644,A
USGS,BN,9/7/1997,7,9,1997,634,A
USGS,BN,9/8/1997,8,9,1997,628,A
USGS,BN,9/9/1997,9,9,1997,626,A
USGS,BN,9/10/1997,10,9,1997,622,A
USGS,BN,9/11/1997,11,9,1997,625,A
USGS,BN,9/12/1997,12,9,1997,630,A
USGS,BN,9/13/1997,13,9,1997,671,A
USGS,BN,9/14/1997,14,9,1997,690,A
USGS,BN,9/15/1997,15,9,1997,708,A
USGS,BN,9/16/1997,16,9,1997,735,A
USGS,BN,9/17/1997,17,9,1997,756,A
USGS,BN,9/18/1997,18,9,1997,747,A
USGS,BN,9/19/1997,19,9,1997,734,A
USGS,BN,9/20/1997,20,9,1997,731,A
USGS,BN,9/21/1997,21,9,1997,741,A
USGS,BN,9/22/1997,22,9,1997,749,A
USGS,BN,9/23/1997,23,9,1997,754,A
USGS,BN,9/24/1997,24,9,1997,747,A
USGS,BN,9/25/1997,25,9,1997,737,A
USGS,BN,9/26/1997,26,9,1997,710,A
USGS,BN,9/27/1997,27,9,1997,763,A
USGS,BN,9/28/1997,28,9,1997,766,A
USGS,BN,9/29/1997,29,9,1997,758,A
USGS,BN,9/30/1997,30,9,1997,745,A
USGS,BN,10/1/1997,1,10,1997,731,A
USGS,BN,10/2/1997,2,10,1997,727,A
USGS,BN,10/3/1997,3,10,1997,727,A
USGS,BN,10/4/1997,4,10,1997,749,A
USGS,BN,10/5/1997,5,10,1997,771,A
USGS,BN,10/6/1997,6,10,1997,795,A
USGS,BN,10/7/1997,7,10,1997,865,A
USGS,BN,10/8/1997,8,10,1997,900,A
USGS,BN,10/9/1997,9,10,1997,913,A
USGS,BN,10/10/1997,10,10,1997,907,A
USGS,BN,10/11/1997,11,10,1997,898,A
USGS,BN,10/12/1997,12,10,1997,933,A
USGS,BN,10/13/1997,13,10,1997,909,A
USGS,BN,10/14/1997,14,10,1997,890,A
USGS,BN,10/15/1997,15,10,1997,885,A
USGS,BN,10/16/1997,16,10,1997,895,A
USGS,BN,10/17/1997,17,10,1997,890,A
USGS,BN,10/18/1997,18,10,1997,879,A
USGS,BN,10/19/1997,19,10,1997,871,A
USGS,BN,10/20/1997,20,10,1997,866,A
USGS,BN,10/21/1997,21,10,1997,858,A
USGS,BN,10/22/1997,22,10,1997,850,A
USGS,BN,10/23/1997,23,10,1997,854,A
USGS,BN,10/24/1997,24,10,1997,877,A
USGS,BN,10/25/1997,25,10,1997,875,A
USGS,BN,10/26/1997,26,10,1997,871,A
USGS,BN,10/27/1997,27,10,1997,875,A
USGS,BN,10/28/1997,28,10,1997,879,A
USGS,BN,10/29/1997,29,10,1997,876,A
USGS,BN,10/30/1997,30,10,1997,879,A
USGS,BN,10/31/1997,31,10,1997,943,A
USGS,BN,11/1/1997,1,11,1997,960,A
USGS,BN,11/2/1997,2,11,1997,916,A
USGS,BN,11/3/1997,3,11,1997,891,A
USGS,BN,11/4/1997,4,11,1997,882,A
USGS,BN,11/5/1997,5,11,1997,874,A
USGS,BN,11/6/1997,6,11,1997,861,A
USGS,BN,11/7/1997,7,11,1997,854,A
USGS,BN,11/8/1997,8,11,1997,844,A
USGS,BN,11/9/1997,9,11,1997,854,A
USGS,BN,11/10/1997,10,11,1997,856,A
USGS,BN,11/11/1997,11,11,1997,826,A
USGS,BN,11/12/1997,12,11,1997,788,A
USGS,BN,11/13/1997,13,11,1997,799,A
USGS,BN,11/14/1997,14,11,1997,766,A
USGS,BN,11/15/1997,15,11,1997,718,A
USGS,BN,11/16/1997,16,11,1997,713,A
USGS,BN,11/17/1997,17,11,1997,765,A
USGS,BN,11/18/1997,18,11,1997,806,A
USGS,BN,11/19/1997,19,11,1997,795,A
USGS,BN,11/20/1997,20,11,1997,785,A
USGS,BN,11/21/1997,21,11,1997,784,A
USGS,BN,11/22/1997,22,11,1997,780,A
USGS,BN,11/23/1997,23,11,1997,768,A
USGS,BN,11/24/1997,24,11,1997,773,A
USGS,BN,11/25/1997,25,11,1997,798,A
USGS,BN,11/26/1997,26,11,1997,781,A
USGS,BN,11/27/1997,27,11,1997,771,A
USGS,BN,11/28/1997,28,11,1997,777,A
USGS,BN,11/29/1997,29,11,1997,763,A
USGS,BN,11/30/1997,30,11,1997,749,A
USGS,BN,12/1/1997,1,12,1997,755,A
USGS,BN,12/2/1997,2,12,1997,744,A
USGS,BN,12/3/1997,3,12,1997,670,A
USGS,BN,12/4/1997,4,12,1997,627,A
USGS,BN,12/5/1997,5,12,1997,635,A
USGS,BN,12/6/1997,6,12,1997,603,A
USGS,BN,12/7/1997,7,12,1997,602,A
USGS,BN,12/8/1997,8,12,1997,624,A
USGS,BN,12/9/1997,9,12,1997,669,A
USGS,BN,12/10/1997,10,12,1997,656,A
USGS,BN,12/11/1997,11,12,1997,637,A
USGS,BN,12/12/1997,12,12,1997,599,A
USGS,BN,12/13/1997,13,12,1997,605,A
USGS,BN,12/14/1997,14,12,1997,621,A
USGS,BN,12/15/1997,15,12,1997,687,A
USGS,BN,12/16/1997,16,12,1997,684,A
USGS,BN,12/17/1997,17,12,1997,724,A
USGS,BN,12/18/1997,18,12,1997,705,A
USGS,BN,12/19/1997,19,12,1997,651,A
USGS,BN,12/20/1997,20,12,1997,599,A
USGS,BN,12/21/1997,21,12,1997,663,A
USGS,BN,12/22/1997,22,12,1997,621,A
USGS,BN,12/23/1997,23,12,1997,566,A
USGS,BN,12/24/1997,24,12,1997,587,A
USGS,BN,12/25/1997,25,12,1997,563,A
USGS,BN,12/26/1997,26,12,1997,546,A
USGS,BN,12/27/1997,27,12,1997,556,A
USGS,BN,12/28/1997,28,12,1997,570,A
USGS,BN,12/29/1997,29,12,1997,670,A
USGS,BN,12/30/1997,30,12,1997,727,A
USGS,BN,12/31/1997,31,12,1997,668,A
USGS,BN,1/1/1998,1,1,1998,655,A
USGS,BN,1/2/1998,2,1,1998,678,A
USGS,BN,1/3/1998,3,1,1998,680,A
USGS,BN,1/4/1998,4,1,1998,663,A
USGS,BN,1/5/1998,5,1,1998,661,A
USGS,BN,1/6/1998,6,1,1998,634,A
USGS,BN,1/7/1998,7,1,1998,601,A
USGS,BN,1/8/1998,8,1,1998,653,A
USGS,BN,1/9/1998,9,1,1998,578,A
USGS,BN,1/10/1998,10,1,1998,400,A:e
USGS,BN,1/11/1998,11,1,1998,270,A:e
USGS,BN,1/12/1998,12,1,1998,240,A:e
USGS,BN,1/13/1998,13,1,1998,340,A
USGS,BN,1/14/1998,14,1,1998,493,A
USGS,BN,1/15/1998,15,1,1998,630,A
USGS,BN,1/16/1998,16,1,1998,586,A
USGS,BN,1/17/1998,17,1,1998,584,A
USGS,BN,1/18/1998,18,1,1998,629,A
USGS,BN,1/19/1998,19,1,1998,629,A
USGS,BN,1/20/1998,20,1,1998,666,A
USGS,BN,1/21/1998,21,1,1998,671,A
USGS,BN,1/22/1998,22,1,1998,649,A
USGS,BN,1/23/1998,23,1,1998,632,A
USGS,BN,1/24/1998,24,1,1998,634,A
USGS,BN,1/25/1998,25,1,1998,658,A
USGS,BN,1/26/1998,26,1,1998,653,A
USGS,BN,1/27/1998,27,1,1998,667,A
USGS,BN,1/28/1998,28,1,1998,659,A
USGS,BN,1/29/1998,29,1,1998,618,A
USGS,BN,1/30/1998,30,1,1998,631,A
USGS,BN,1/31/1998,31,1,1998,629,A
USGS,BN,2/1/1998,1,2,1998,555,A
USGS,BN,2/2/1998,2,2,1998,519,A
USGS,BN,2/3/1998,3,2,1998,554,A
USGS,BN,2/4/1998,4,2,1998,629,A
USGS,BN,2/5/1998,5,2,1998,616,A
USGS,BN,2/6/1998,6,2,1998,606,A
USGS,BN,2/7/1998,7,2,1998,627,A
USGS,BN,2/8/1998,8,2,1998,639,A
USGS,BN,2/9/1998,9,2,1998,645,A
USGS,BN,2/10/1998,10,2,1998,635,A
USGS,BN,2/11/1998,11,2,1998,625,A
USGS,BN,2/12/1998,12,2,1998,606,A
USGS,BN,2/13/1998,13,2,1998,603,A
USGS,BN,2/14/1998,14,2,1998,599,A
USGS,BN,2/15/1998,15,2,1998,596,A
USGS,BN,2/16/1998,16,2,1998,602,A
USGS,BN,2/17/1998,17,2,1998,590,A
USGS,BN,2/18/1998,18,2,1998,592,A
USGS,BN,2/19/1998,19,2,1998,587,A
USGS,BN,2/20/1998,20,2,1998,585,A
USGS,BN,2/21/1998,21,2,1998,595,A
USGS,BN,2/22/1998,22,2,1998,608,A
USGS,BN,2/23/1998,23,2,1998,599,A
USGS,BN,2/24/1998,24,2,1998,579,A
USGS,BN,2/25/1998,25,2,1998,593,A
USGS,BN,2/26/1998,26,2,1998,589,A
USGS,BN,2/27/1998,27,2,1998,579,A
USGS,BN,2/28/1998,28,2,1998,555,A
USGS,BN,3/1/1998,1,3,1998,571,A
USGS,BN,3/2/1998,2,3,1998,590,A
USGS,BN,3/3/1998,3,3,1998,607,A
USGS,BN,3/4/1998,4,3,1998,606,A
USGS,BN,3/5/1998,5,3,1998,586,A
USGS,BN,3/6/1998,6,3,1998,565,A
USGS,BN,3/7/1998,7,3,1998,544,A
USGS,BN,3/8/1998,8,3,1998,539,A
USGS,BN,3/9/1998,9,3,1998,580,A
USGS,BN,3/10/1998,10,3,1998,596,A
USGS,BN,3/11/1998,11,3,1998,586,A
USGS,BN,3/12/1998,12,3,1998,598,A
USGS,BN,3/13/1998,13,3,1998,636,A
USGS,BN,3/14/1998,14,3,1998,684,A
USGS,BN,3/15/1998,15,3,1998,769,A
USGS,BN,3/16/1998,16,3,1998,938,A
USGS,BN,3/17/1998,17,3,1998,957,A
USGS,BN,3/18/1998,18,3,1998,793,A
USGS,BN,3/19/1998,19,3,1998,724,A
USGS,BN,3/20/1998,20,3,1998,685,A
USGS,BN,3/21/1998,21,3,1998,721,A
USGS,BN,3/22/1998,22,3,1998,902,A
USGS,BN,3/23/1998,23,3,1998,1420,A
USGS,BN,3/24/1998,24,3,1998,1860,A
USGS,BN,3/25/1998,25,3,1998,1730,A
USGS,BN,3/26/1998,26,3,1998,1210,A
USGS,BN,3/27/1998,27,3,1998,1070,A
USGS,BN,3/28/1998,28,3,1998,918,A
USGS,BN,3/29/1998,29,3,1998,833,A
USGS,BN,3/30/1998,30,3,1998,779,A
USGS,BN,3/31/1998,31,3,1998,771,A
USGS,BN,4/1/1998,1,4,1998,788,A
USGS,BN,4/2/1998,2,4,1998,788,A
USGS,BN,4/3/1998,3,4,1998,803,A
USGS,BN,4/4/1998,4,4,1998,803,A
USGS,BN,4/5/1998,5,4,1998,824,A
USGS,BN,4/6/1998,6,4,1998,818,A
USGS,BN,4/7/1998,7,4,1998,852,A
USGS,BN,4/8/1998,8,4,1998,883,A
USGS,BN,4/9/1998,9,4,1998,844,A
USGS,BN,4/10/1998,10,4,1998,829,A
USGS,BN,4/11/1998,11,4,1998,823,A
USGS,BN,4/12/1998,12,4,1998,823,A
USGS,BN,4/13/1998,13,4,1998,803,A
USGS,BN,4/14/1998,14,4,1998,777,A
USGS,BN,4/15/1998,15,4,1998,763,A
USGS,BN,4/16/1998,16,4,1998,755,A
USGS,BN,4/17/1998,17,4,1998,751,A
USGS,BN,4/18/1998,18,4,1998,753,A
USGS,BN,4/19/1998,19,4,1998,737,A
USGS,BN,4/20/1998,20,4,1998,735,A
USGS,BN,4/21/1998,21,4,1998,733,A
USGS,BN,4/22/1998,22,4,1998,744,A
USGS,BN,4/23/1998,23,4,1998,781,A
USGS,BN,4/24/1998,24,4,1998,876,A
USGS,BN,4/25/1998,25,4,1998,1010,A
USGS,BN,4/26/1998,26,4,1998,948,A
USGS,BN,4/27/1998,27,4,1998,893,A
USGS,BN,4/28/1998,28,4,1998,876,A
USGS,BN,4/29/1998,29,4,1998,890,A
USGS,BN,4/30/1998,30,4,1998,924,A
USGS,BN,5/1/1998,1,5,1998,985,A
USGS,BN,5/2/1998,2,5,1998,1050,A
USGS,BN,5/3/1998,3,5,1998,1120,A
USGS,BN,5/4/1998,4,5,1998,1210,A
USGS,BN,5/5/1998,5,5,1998,1240,A
USGS,BN,5/6/1998,6,5,1998,1210,A
USGS,BN,5/7/1998,7,5,1998,1160,A
USGS,BN,5/8/1998,8,5,1998,1180,A
USGS,BN,5/9/1998,9,5,1998,1120,A
USGS,BN,5/10/1998,10,5,1998,1030,A
USGS,BN,5/11/1998,11,5,1998,969,A
USGS,BN,5/12/1998,12,5,1998,874,A
USGS,BN,5/13/1998,13,5,1998,817,A
USGS,BN,5/14/1998,14,5,1998,830,A
USGS,BN,5/15/1998,15,5,1998,869,A
USGS,BN,5/16/1998,16,5,1998,788,A
USGS,BN,5/17/1998,17,5,1998,735,A
USGS,BN,5/18/1998,18,5,1998,787,A
USGS,BN,5/19/1998,19,5,1998,736,A
USGS,BN,5/20/1998,20,5,1998,676,A
USGS,BN,5/21/1998,21,5,1998,669,A
USGS,BN,5/22/1998,22,5,1998,999,A
USGS,BN,5/23/1998,23,5,1998,1550,A
USGS,BN,5/24/1998,24,5,1998,1550,A
USGS,BN,5/25/1998,25,5,1998,1330,A
USGS,BN,5/26/1998,26,5,1998,1290,A
USGS,BN,5/27/1998,27,5,1998,1460,A
USGS,BN,5/28/1998,28,5,1998,1470,A
USGS,BN,5/29/1998,29,5,1998,1260,A
USGS,BN,5/30/1998,30,5,1998,1180,A
USGS,BN,5/31/1998,31,5,1998,1490,A
USGS,BN,6/1/1998,1,6,1998,1410,A
USGS,BN,6/2/1998,2,6,1998,1210,A
USGS,BN,6/3/1998,3,6,1998,1140,A
USGS,BN,6/4/1998,4,6,1998,1080,A
USGS,BN,6/5/1998,5,6,1998,984,A
USGS,BN,6/6/1998,6,6,1998,941,A
USGS,BN,6/7/1998,7,6,1998,969,A
USGS,BN,6/8/1998,8,6,1998,1020,A
USGS,BN,6/9/1998,9,6,1998,1000,A
USGS,BN,6/10/1998,10,6,1998,936,A
USGS,BN,6/11/1998,11,6,1998,1050,A
USGS,BN,6/12/1998,12,6,1998,1040,A
USGS,BN,6/13/1998,13,6,1998,1070,A
USGS,BN,6/14/1998,14,6,1998,1260,A
USGS,BN,6/15/1998,15,6,1998,1380,A
USGS,BN,6/16/1998,16,6,1998,1510,A
USGS,BN,6/17/1998,17,6,1998,1730,A
USGS,BN,6/18/1998,18,6,1998,2160,A
USGS,BN,6/19/1998,19,6,1998,2570,A
USGS,BN,6/20/1998,20,6,1998,4320,A
USGS,BN,6/21/1998,21,6,1998,4280,A
USGS,BN,6/22/1998,22,6,1998,3590,A
USGS,BN,6/23/1998,23,6,1998,3260,A
USGS,BN,6/24/1998,24,6,1998,3250,A
USGS,BN,6/25/1998,25,6,1998,3180,A
USGS,BN,6/26/1998,26,6,1998,3540,A
USGS,BN,6/27/1998,27,6,1998,4550,A
USGS,BN,6/28/1998,28,6,1998,3880,A
USGS,BN,6/29/1998,29,6,1998,3260,A
USGS,BN,6/30/1998,30,6,1998,2860,A
USGS,BN,7/1/1998,1,7,1998,2700,A
USGS,BN,7/2/1998,2,7,1998,2930,A
USGS,BN,7/3/1998,3,7,1998,2920,A
USGS,BN,7/4/1998,4,7,1998,4020,A
USGS,BN,7/5/1998,5,7,1998,4010,A
USGS,BN,7/6/1998,6,7,1998,3310,A
USGS,BN,7/7/1998,7,7,1998,2890,A
USGS,BN,7/8/1998,8,7,1998,2610,A
USGS,BN,7/9/1998,9,7,1998,2440,A
USGS,BN,7/10/1998,10,7,1998,2210,A
USGS,BN,7/11/1998,11,7,1998,2220,A
USGS,BN,7/12/1998,12,7,1998,2190,A
USGS,BN,7/13/1998,13,7,1998,1930,A
USGS,BN,7/14/1998,14,7,1998,1760,A
USGS,BN,7/15/1998,15,7,1998,1600,A
USGS,BN,7/16/1998,16,7,1998,1440,A
USGS,BN,7/17/1998,17,7,1998,1240,A
USGS,BN,7/18/1998,18,7,1998,1110,A
USGS,BN,7/19/1998,19,7,1998,1000,A
USGS,BN,7/20/1998,20,7,1998,916,A
USGS,BN,7/21/1998,21,7,1998,835,A
USGS,BN,7/22/1998,22,7,1998,800,A
USGS,BN,7/23/1998,23,7,1998,766,A
USGS,BN,7/24/1998,24,7,1998,759,A
USGS,BN,7/25/1998,25,7,1998,729,A
USGS,BN,7/26/1998,26,7,1998,694,A
USGS,BN,7/27/1998,27,7,1998,668,A
USGS,BN,7/28/1998,28,7,1998,657,A
USGS,BN,7/29/1998,29,7,1998,734,A
USGS,BN,7/30/1998,30,7,1998,786,A
USGS,BN,7/31/1998,31,7,1998,784,A
USGS,BN,8/1/1998,1,8,1998,761,A
USGS,BN,8/2/1998,2,8,1998,729,A
USGS,BN,8/3/1998,3,8,1998,728,A
USGS,BN,8/4/1998,4,8,1998,698,A
USGS,BN,8/5/1998,5,8,1998,653,A
USGS,BN,8/6/1998,6,8,1998,635,A
USGS,BN,8/7/1998,7,8,1998,619,A
USGS,BN,8/8/1998,8,8,1998,628,A
USGS,BN,8/9/1998,9,8,1998,587,A
USGS,BN,8/10/1998,10,8,1998,562,A
USGS,BN,8/11/1998,11,8,1998,546,A
USGS,BN,8/12/1998,12,8,1998,503,A
USGS,BN,8/13/1998,13,8,1998,451,A
USGS,BN,8/14/1998,14,8,1998,407,A
USGS,BN,8/15/1998,15,8,1998,390,A
USGS,BN,8/16/1998,16,8,1998,380,A
USGS,BN,8/17/1998,17,8,1998,380,A
USGS,BN,8/18/1998,18,8,1998,398,A
USGS,BN,8/19/1998,19,8,1998,388,A
USGS,BN,8/20/1998,20,8,1998,371,A
USGS,BN,8/21/1998,21,8,1998,362,A
USGS,BN,8/22/1998,22,8,1998,396,A
USGS,BN,8/23/1998,23,8,1998,384,A
USGS,BN,8/24/1998,24,8,1998,403,A
USGS,BN,8/25/1998,25,8,1998,404,A
USGS,BN,8/26/1998,26,8,1998,406,A
USGS,BN,8/27/1998,27,8,1998,388,A
USGS,BN,8/28/1998,28,8,1998,382,A
USGS,BN,8/29/1998,29,8,1998,385,A
USGS,BN,8/30/1998,30,8,1998,373,A
USGS,BN,8/31/1998,31,8,1998,358,A
USGS,BN,9/1/1998,1,9,1998,347,A
USGS,BN,9/2/1998,2,9,1998,344,A
USGS,BN,9/3/1998,3,9,1998,330,A
USGS,BN,9/4/1998,4,9,1998,330,A
USGS,BN,9/5/1998,5,9,1998,324,A
USGS,BN,9/6/1998,6,9,1998,311,A
USGS,BN,9/7/1998,7,9,1998,318,A
USGS,BN,9/8/1998,8,9,1998,341,A
USGS,BN,9/9/1998,9,9,1998,368,A
USGS,BN,9/10/1998,10,9,1998,413,A
USGS,BN,9/11/1998,11,9,1998,520,A
USGS,BN,9/12/1998,12,9,1998,508,A
USGS,BN,9/13/1998,13,9,1998,483,A
USGS,BN,9/14/1998,14,9,1998,469,A
USGS,BN,9/15/1998,15,9,1998,457,A
USGS,BN,9/16/1998,16,9,1998,450,A
USGS,BN,9/17/1998,17,9,1998,450,A
USGS,BN,9/18/1998,18,9,1998,453,A
USGS,BN,9/19/1998,19,9,1998,458,A
USGS,BN,9/20/1998,20,9,1998,500,A
USGS,BN,9/21/1998,21,9,1998,514,A
USGS,BN,9/22/1998,22,9,1998,521,A
USGS,BN,9/23/1998,23,9,1998,544,A
USGS,BN,9/24/1998,24,9,1998,532,A
USGS,BN,9/25/1998,25,9,1998,543,A
USGS,BN,9/26/1998,26,9,1998,596,A
USGS,BN,9/27/1998,27,9,1998,599,A
USGS,BN,9/28/1998,28,9,1998,595,A
USGS,BN,9/29/1998,29,9,1998,590,A
USGS,BN,9/30/1998,30,9,1998,589,A
USGS,BN,10/1/1998,1,10,1998,634,A
USGS,BN,10/2/1998,2,10,1998,649,A
USGS,BN,10/3/1998,3,10,1998,680,A
USGS,BN,10/4/1998,4,10,1998,692,A
USGS,BN,10/5/1998,5,10,1998,707,A
USGS,BN,10/6/1998,6,10,1998,707,A
USGS,BN,10/7/1998,7,10,1998,715,A
USGS,BN,10/8/1998,8,10,1998,702,A
USGS,BN,10/9/1998,9,10,1998,697,A
USGS,BN,10/10/1998,10,10,1998,764,A
USGS,BN,10/11/1998,11,10,1998,785,A
USGS,BN,10/12/1998,12,10,1998,761,A
USGS,BN,10/13/1998,13,10,1998,746,A
USGS,BN,10/14/1998,14,10,1998,755,A
USGS,BN,10/15/1998,15,10,1998,784,A
USGS,BN,10/16/1998,16,10,1998,782,A
USGS,BN,10/17/1998,17,10,1998,752,A
USGS,BN,10/18/1998,18,10,1998,743,A
USGS,BN,10/19/1998,19,10,1998,735,A
USGS,BN,10/20/1998,20,10,1998,727,A
USGS,BN,10/21/1998,21,10,1998,729,A
USGS,BN,10/22/1998,22,10,1998,724,A
USGS,BN,10/23/1998,23,10,1998,724,A
USGS,BN,10/24/1998,24,10,1998,720,A
USGS,BN,10/25/1998,25,10,1998,708,A
USGS,BN,10/26/1998,26,10,1998,703,A
USGS,BN,10/27/1998,27,10,1998,698,A
USGS,BN,10/28/1998,28,10,1998,697,A
USGS,BN,10/29/1998,29,10,1998,700,A
USGS,BN,10/30/1998,30,10,1998,705,A
USGS,BN,10/31/1998,31,10,1998,694,A
USGS,BN,11/1/1998,1,11,1998,694,A
USGS,BN,11/2/1998,2,11,1998,699,A
USGS,BN,11/3/1998,3,11,1998,699,A
USGS,BN,11/4/1998,4,11,1998,700,A
USGS,BN,11/5/1998,5,11,1998,706,A
USGS,BN,11/6/1998,6,11,1998,717,A
USGS,BN,11/7/1998,7,11,1998,728,A
USGS,BN,11/8/1998,8,11,1998,728,A
USGS,BN,11/9/1998,9,11,1998,737,A
USGS,BN,11/10/1998,10,11,1998,735,A
USGS,BN,11/11/1998,11,11,1998,714,A
USGS,BN,11/12/1998,12,11,1998,720,A
USGS,BN,11/13/1998,13,11,1998,733,A
USGS,BN,11/14/1998,14,11,1998,772,A
USGS,BN,11/15/1998,15,11,1998,791,A
USGS,BN,11/16/1998,16,11,1998,767,A
USGS,BN,11/17/1998,17,11,1998,753,A
USGS,BN,11/18/1998,18,11,1998,757,A
USGS,BN,11/19/1998,19,11,1998,767,A
USGS,BN,11/20/1998,20,11,1998,745,A
USGS,BN,11/21/1998,21,11,1998,747,A
USGS,BN,11/22/1998,22,11,1998,843,A
USGS,BN,11/23/1998,23,11,1998,824,A
USGS,BN,11/24/1998,24,11,1998,805,A
USGS,BN,11/25/1998,25,11,1998,798,A
USGS,BN,11/26/1998,26,11,1998,779,A
USGS,BN,11/27/1998,27,11,1998,770,A
USGS,BN,11/28/1998,28,11,1998,763,A
USGS,BN,11/29/1998,29,11,1998,764,A
USGS,BN,11/30/1998,30,11,1998,752,A
USGS,BN,12/1/1998,1,12,1998,744,A
USGS,BN,12/2/1998,2,12,1998,742,A
USGS,BN,12/3/1998,3,12,1998,764,A
USGS,BN,12/4/1998,4,12,1998,754,A
USGS,BN,12/5/1998,5,12,1998,715,A
